YEAR,MONTH,DAY,HOUR,timestamp,clear_sky_irradiance,direct_radiation,temperature_2m,wind_speed_10m,relative_humidity_2m,cloud_cover,solar_power_kw
2025,11,15,10,2025-11-15 10:00:00,666.54,637.98,17.76,3.29,63.14,5.71,312.66
2025,11,15,11,2025-11-15 11:00:00,756.98,662.25,19.53,4.56,58.97,16.69,321.82
2025,11,15,12,2025-11-15 12:00:00,787.83,649.0,21.37,2.44,65.0,23.5,315.72
2025,11,15,13,2025-11-15 13:00:00,756.98,571.45,22.37,3.48,59.86,32.68,268.94
2025,11,15,14,2025-11-15 14:00:00,666.54,541.61,21.75,1.53,58.06,24.99,261.74
2025,11,15,15,2025-11-15 15:00:00,522.66,408.02,22.6,3.02,62.15,29.24,196.84
2025,11,15,16,2025-11-15 16:00:00,335.15,321.95,20.88,3.37,60.38,5.25,159.63
2025,11,15,17,2025-11-15 17:00:00,116.79,91.77,22.56,2.05,59.9,28.57,39.69
2025,11,15,18,2025-11-15 18:00:00,0.0,0.0,21.13,1.27,59.22,7.98,0.0
2025,11,15,19,2025-11-15 19:00:00,0.0,0.0,20.83,1.75,65.27,31.94,0.0
2025,11,15,20,2025-11-15 20:00:00,0.0,0.0,19.19,1.31,61.9,18.74,0.0
2025,11,15,21,2025-11-15 21:00:00,0.0,0.0,17.17,2.72,73.08,30.5,0.0
2025,11,15,22,2025-11-15 22:00:00,0.0,0.0,14.93,2.08,64.12,14.5,0.0
2025,11,15,23,2025-11-15 23:00:00,0.0,0.0,15.24,2.36,65.82,31.18,0.0
2025,11,16,0,2025-11-16 00:00:00,0.0,0.0,14.28,2.92,71.98,17.33,0.0
2025,11,16,1,2025-11-16 01:00:00,0.0,0.0,13.62,4.49,73.22,28.21,0.0
2025,11,16,2,2025-11-16 02:00:00,0.0,0.0,11.09,3.93,68.6,10.35,0.0
2025,11,16,3,2025-11-16 03:00:00,0.0,0.0,13.57,4.31,69.98,0.0,0.0
2025,11,16,4,2025-11-16 04:00:00,0.0,0.0,12.26,5.54,67.77,3.77,0.0
2025,11,16,5,2025-11-16 05:00:00,0.0,0.0,12.29,4.86,72.28,32.73,0.0
2025,11,16,6,2025-11-16 06:00:00,0.0,0.0,13.79,4.96,70.33,13.58,0.0
2025,11,16,7,2025-11-16 07:00:00,115.15,108.01,14.51,4.77,67.69,8.27,52.69
2025,11,16,8,2025-11-16 08:00:00,333.29,322.49,14.92,4.03,61.97,4.32,160.08
2025,11,16,9,2025-11-16 09:00:00,520.6,520.6,17.73,5.14,64.78,0.0,258.41
2025,11,16,10,2025-11-16 10:00:00,664.34,585.46,18.92,3.42,60.58,15.83,284.72
2025,11,16,11,2025-11-16 11:00:00,754.69,747.51,19.24,2.64,58.02,1.27,368.44
2025,11,16,12,2025-11-16 12:00:00,785.51,785.51,20.92,3.06,59.32,0.0,380.94
2025,11,16,13,2025-11-16 13:00:00,754.69,692.39,21.19,3.11,66.09,11.01,339.67
2025,11,16,14,2025-11-16 14:00:00,664.34,640.56,20.15,2.61,64.36,4.77,317.34
2025,11,16,15,2025-11-16 15:00:00,520.6,499.65,22.02,2.11,61.25,5.37,251.86
2025,11,16,16,2025-11-16 16:00:00,333.29,277.55,21.97,1.75,55.01,22.3,133.09
2025,11,16,17,2025-11-16 17:00:00,115.15,98.61,22.72,2.09,61.11,19.16,49.25
2025,11,16,18,2025-11-16 18:00:00,0.0,0.0,21.83,1.94,56.46,25.09,0.0
2025,11,16,19,2025-11-16 19:00:00,0.0,0.0,20.86,3.16,61.7,18.84,0.0
2025,11,16,20,2025-11-16 20:00:00,0.0,0.0,19.13,0.71,68.14,7.88,0.0
2025,11,16,21,2025-11-16 21:00:00,0.0,0.0,17.22,2.22,65.13,9.41,0.0
2025,11,16,22,2025-11-16 22:00:00,0.0,0.0,16.05,2.9,67.48,15.01,0.0
2025,11,16,23,2025-11-16 23:00:00,0.0,0.0,14.29,3.43,62.91,0.0,0.0
2025,11,17,0,2025-11-17 00:00:00,0.0,0.0,14.62,4.2,69.12,9.3,0.0
2025,11,17,1,2025-11-17 01:00:00,0.0,0.0,12.39,3.26,70.14,5.79,0.0
2025,11,17,2,2025-11-17 02:00:00,0.0,0.0,11.92,4.76,71.44,18.5,0.0
2025,11,17,3,2025-11-17 03:00:00,0.0,0.0,11.55,5.38,75.13,20.29,0.0
2025,11,17,4,2025-11-17 04:00:00,0.0,0.0,13.51,6.11,69.28,2.64,0.0
2025,11,17,5,2025-11-17 05:00:00,0.0,0.0,12.37,3.72,69.04,6.87,0.0
2025,11,17,6,2025-11-17 06:00:00,0.0,0.0,13.32,4.86,69.73,24.52,0.0
2025,11,17,7,2025-11-17 07:00:00,113.55,112.49,14.29,4.4,68.63,1.24,55.27
2025,11,17,8,2025-11-17 08:00:00,331.46,258.17,15.19,4.13,71.55,29.48,130.83
2025,11,17,9,2025-11-17 09:00:00,518.59,405.01,17.51,4.81,70.41,29.2,204.3
2025,11,17,10,2025-11-17 10:00:00,662.18,524.79,18.01,3.58,64.93,27.66,254.87
2025,11,17,11,2025-11-17 11:00:00,752.45,752.45,20.43,3.74,59.81,0.0,371.53
2025,11,17,12,2025-11-17 12:00:00,783.23,601.04,20.56,2.01,57.51,31.02,296.73
2025,11,17,13,2025-11-17 13:00:00,752.45,694.94,21.57,3.8,62.56,10.19,342.15
2025,11,17,14,2025-11-17 14:00:00,662.18,587.04,20.9,2.22,59.06,15.13,285.11
2025,11,17,15,2025-11-17 15:00:00,518.59,501.16,22.12,2.95,56.45,4.48,241.34
2025,11,17,16,2025-11-17 16:00:00,331.46,310.93,22.52,2.08,60.24,8.26,151.27
2025,11,17,17,2025-11-17 17:00:00,113.55,107.07,21.59,2.55,62.58,7.6,51.64
2025,11,17,18,2025-11-17 18:00:00,0.0,0.0,21.04,1.69,61.72,24.17,0.0
2025,11,17,19,2025-11-17 19:00:00,0.0,0.0,19.3,2.11,63.13,17.05,0.0
2025,11,17,20,2025-11-17 20:00:00,0.0,0.0,18.09,3.18,64.42,3.41,0.0
2025,11,17,21,2025-11-17 21:00:00,0.0,0.0,16.48,1.93,62.57,6.28,0.0
2025,11,17,22,2025-11-17 22:00:00,0.0,0.0,15.64,2.8,71.46,6.34,0.0
2025,11,17,23,2025-11-17 23:00:00,0.0,0.0,13.71,3.53,64.58,20.23,0.0
2025,11,18,0,2025-11-18 00:00:00,0.0,0.0,13.25,3.21,67.25,5.74,0.0
2025,11,18,1,2025-11-18 01:00:00,0.0,0.0,13.52,2.69,72.08,18.97,0.0
2025,11,18,2,2025-11-18 02:00:00,0.0,0.0,12.17,3.56,69.69,27.81,0.0
2025,11,18,3,2025-11-18 03:00:00,0.0,0.0,10.83,4.33,71.5,14.23,0.0
2025,11,18,4,2025-11-18 04:00:00,0.0,0.0,12.45,2.8,65.66,14.41,0.0
2025,11,18,5,2025-11-18 05:00:00,0.0,0.0,12.63,4.11,71.97,18.26,0.0
2025,11,18,6,2025-11-18 06:00:00,0.0,0.0,14.47,4.5,73.38,22.12,0.0
2025,11,18,7,2025-11-18 07:00:00,111.98,104.97,14.65,4.41,66.79,8.34,56.4
2025,11,18,8,2025-11-18 08:00:00,329.68,310.06,15.21,3.81,67.21,7.94,149.71
2025,11,18,9,2025-11-18 09:00:00,516.63,463.94,15.8,4.98,64.65,13.6,231.15
2025,11,18,10,2025-11-18 10:00:00,660.07,660.07,19.09,4.27,67.93,0.0,326.51
2025,11,18,11,2025-11-18 11:00:00,750.25,652.81,18.86,4.22,64.65,17.32,329.81
2025,11,18,12,2025-11-18 12:00:00,781.01,717.78,20.33,4.28,59.39,10.79,347.63
2025,11,18,13,2025-11-18 13:00:00,750.25,594.55,21.73,3.0,61.36,27.67,288.26
2025,11,18,14,2025-11-18 14:00:00,660.07,631.42,22.83,2.53,57.18,5.79,310.01
2025,11,18,15,2025-11-18 15:00:00,516.63,441.69,21.78,3.67,56.34,19.34,212.98
2025,11,18,16,2025-11-18 16:00:00,329.68,283.35,22.6,0.88,60.32,18.74,140.01
2025,11,18,17,2025-11-18 17:00:00,111.98,111.98,22.76,2.5,56.68,0.0,56.72
2025,11,18,18,2025-11-18 18:00:00,0.0,0.0,20.29,2.79,59.71,25.43,0.0
2025,11,18,19,2025-11-18 19:00:00,0.0,0.0,20.37,1.64,61.7,8.14,0.0
2025,11,18,20,2025-11-18 20:00:00,0.0,0.0,19.03,2.98,61.3,6.51,0.0
2025,11,18,21,2025-11-18 21:00:00,0.0,0.0,17.48,1.31,63.06,24.03,0.0
2025,11,18,22,2025-11-18 22:00:00,0.0,0.0,15.66,2.75,67.98,8.16,0.0
2025,11,18,23,2025-11-18 23:00:00,0.0,0.0,14.83,3.05,69.16,8.45,0.0
2025,11,19,0,2025-11-19 00:00:00,0.0,0.0,14.17,3.66,67.2,12.08,0.0
2025,11,19,1,2025-11-19 01:00:00,0.0,0.0,11.77,3.35,66.31,15.93,0.0
2025,11,19,2,2025-11-19 02:00:00,0.0,0.0,13.23,3.16,67.83,19.41,0.0
2025,11,19,3,2025-11-19 03:00:00,0.0,0.0,11.22,3.44,74.07,11.77,0.0
2025,11,19,4,2025-11-19 04:00:00,0.0,0.0,11.02,4.35,66.02,0.0,0.0
2025,11,19,5,2025-11-19 05:00:00,0.0,0.0,12.13,5.51,76.84,0.0,0.0
2025,11,19,6,2025-11-19 06:00:00,0.0,0.0,13.13,5.31,71.14,0.0,0.0
2025,11,19,7,2025-11-19 07:00:00,110.45,93.1,14.47,4.73,65.76,20.95,39.69
2025,11,19,8,2025-11-19 08:00:00,327.94,277.99,14.94,4.19,66.53,20.31,138.9
2025,11,19,9,2025-11-19 09:00:00,514.71,489.62,18.62,3.39,64.0,6.5,241.09
2025,11,19,10,2025-11-19 10:00:00,658.01,525.1,17.09,4.42,66.74,26.93,256.81
2025,11,19,11,2025-11-19 11:00:00,748.1,670.07,18.89,2.33,59.94,13.91,331.81
2025,11,19,12,2025-11-19 12:00:00,778.83,641.42,20.79,4.22,62.87,23.52,309.6
2025,11,19,13,2025-11-19 13:00:00,748.1,693.89,20.05,3.91,62.87,9.66,341.51
2025,11,19,14,2025-11-19 14:00:00,658.01,574.46,21.2,1.25,56.57,16.93,280.56
2025,11,19,15,2025-11-19 15:00:00,514.71,514.71,23.11,3.84,57.96,0.0,248.69
2025,11,19,16,2025-11-19 16:00:00,327.94,317.42,22.35,2.33,61.42,4.28,146.12
2025,11,19,17,2025-11-19 17:00:00,110.45,101.79,21.75,1.39,55.62,10.46,44.47
2025,11,19,18,2025-11-19 18:00:00,0.0,0.0,21.79,2.58,63.85,0.0,0.0
2025,11,19,19,2025-11-19 19:00:00,0.0,0.0,18.75,2.91,59.71,21.12,0.0
2025,11,19,20,2025-11-19 20:00:00,0.0,0.0,18.09,1.41,63.7,3.66,0.0
2025,11,19,21,2025-11-19 21:00:00,0.0,0.0,15.1,0.94,58.99,13.91,0.0
2025,11,19,22,2025-11-19 22:00:00,0.0,0.0,16.46,4.63,68.43,3.05,0.0
2025,11,19,23,2025-11-19 23:00:00,0.0,0.0,14.27,2.32,66.03,13.04,0.0
2025,11,20,0,2025-11-20 00:00:00,0.0,0.0,12.99,3.98,71.42,12.17,0.0
2025,11,20,1,2025-11-20 01:00:00,0.0,0.0,12.85,3.2,69.86,7.56,0.0
2025,11,20,2,2025-11-20 02:00:00,0.0,0.0,11.26,4.53,75.28,0.0,0.0
2025,11,20,3,2025-11-20 03:00:00,0.0,0.0,10.83,4.13,71.68,10.29,0.0
2025,11,20,4,2025-11-20 04:00:00,0.0,0.0,12.52,5.07,73.42,11.2,0.0
2025,11,20,5,2025-11-20 05:00:00,0.0,0.0,13.08,3.7,67.19,0.0,0.0
2025,11,20,6,2025-11-20 06:00:00,0.0,0.0,11.6,5.12,68.06,0.0,0.0
2025,11,20,7,2025-11-20 07:00:00,108.97,96.96,13.99,4.34,62.51,14.69,49.25
2025,11,20,8,2025-11-20 08:00:00,326.25,314.44,15.18,3.91,70.19,4.83,157.71
2025,11,20,9,2025-11-20 09:00:00,512.83,434.42,17.84,4.69,60.58,20.39,213.64
2025,11,20,10,2025-11-20 10:00:00,656.0,622.67,17.45,3.69,64.74,6.78,308.65
2025,11,20,11,2025-11-20 11:00:00,746.0,643.64,18.95,4.14,56.04,18.3,312.63
2025,11,20,12,2025-11-20 12:00:00,776.7,747.55,21.54,3.76,57.18,5.0,362.76
2025,11,20,13,2025-11-20 13:00:00,746.0,639.34,20.27,2.7,60.45,19.06,316.03
2025,11,20,14,2025-11-20 14:00:00,656.0,656.0,21.01,3.58,61.49,0.0,324.32
2025,11,20,15,2025-11-20 15:00:00,512.83,428.44,20.65,1.57,53.99,21.94,215.0
2025,11,20,16,2025-11-20 16:00:00,326.25,326.25,22.25,1.08,63.22,0.0,155.98
2025,11,20,17,2025-11-20 17:00:00,108.97,105.36,21.79,2.79,62.58,4.41,53.59
2025,11,20,18,2025-11-20 18:00:00,0.0,0.0,19.95,2.02,59.96,19.72,0.0
2025,11,20,19,2025-11-20 19:00:00,0.0,0.0,19.33,2.65,65.18,27.56,0.0
2025,11,20,20,2025-11-20 20:00:00,0.0,0.0,17.95,2.89,63.67,18.89,0.0
2025,11,20,21,2025-11-20 21:00:00,0.0,0.0,16.85,2.33,59.06,0.0,0.0
2025,11,20,22,2025-11-20 22:00:00,0.0,0.0,14.5,3.6,64.91,0.0,0.0
2025,11,20,23,2025-11-20 23:00:00,0.0,0.0,15.35,4.58,73.2,21.41,0.0
2025,11,21,0,2025-11-21 00:00:00,0.0,0.0,12.59,3.51,70.17,0.0,0.0
2025,11,21,1,2025-11-21 01:00:00,0.0,0.0,13.46,1.7,71.5,10.67,0.0
2025,11,21,2,2025-11-21 02:00:00,0.0,0.0,11.64,3.51,69.96,2.19,0.0
2025,11,21,3,2025-11-21 03:00:00,0.0,0.0,9.55,3.96,70.29,0.0,0.0
2025,11,21,4,2025-11-21 04:00:00,0.0,0.0,11.62,3.37,68.51,22.35,0.0
2025,11,21,5,2025-11-21 05:00:00,0.0,0.0,12.85,4.01,69.01,10.72,0.0
2025,11,21,6,2025-11-21 06:00:00,0.0,0.0,14.09,4.81,71.91,0.0,0.0
2025,11,21,7,2025-11-21 07:00:00,107.52,86.03,13.19,4.06,64.83,26.65,42.56
2025,11,21,8,2025-11-21 08:00:00,324.6,324.6,16.53,5.91,63.89,0.0,160.77
2025,11,21,9,2025-11-21 09:00:00,511.01,451.32,17.03,4.68,65.22,15.57,224.33
2025,11,21,10,2025-11-21 10:00:00,654.04,651.2,18.53,4.12,68.19,0.58,323.5
2025,11,21,11,2025-11-21 11:00:00,743.96,733.41,18.11,3.68,60.4,1.89,356.46
2025,11,21,12,2025-11-21 12:00:00,774.63,639.01,19.7,3.17,58.1,23.34,316.44
2025,11,21,13,2025-11-21 13:00:00,743.96,600.07,20.65,3.1,54.79,25.79,295.65
2025,11,21,14,2025-11-21 14:00:00,654.04,575.75,21.74,2.53,59.16,15.96,280.14
2025,11,21,15,2025-11-21 15:00:00,511.01,475.31,20.75,2.97,58.14,9.31,232.46
2025,11,21,16,2025-11-21 16:00:00,324.6,290.61,20.81,3.71,64.0,13.96,149.7
2025,11,21,17,2025-11-21 17:00:00,107.52,92.45,21.31,2.36,62.49,18.69,41.29
2025,11,21,18,2025-11-21 18:00:00,0.0,0.0,20.07,1.8,62.43,23.72,0.0
2025,11,21,19,2025-11-21 19:00:00,0.0,0.0,18.85,2.26,62.01,0.0,0.0
2025,11,21,20,2025-11-21 20:00:00,0.0,0.0,17.63,1.55,62.39,0.0,0.0
2025,11,21,21,2025-11-21 21:00:00,0.0,0.0,16.35,1.77,63.46,0.0,0.0
2025,11,21,22,2025-11-21 22:00:00,0.0,0.0,15.68,3.77,66.12,0.0,0.0
2025,11,21,23,2025-11-21 23:00:00,0.0,0.0,15.93,2.81,69.49,8.54,0.0
2025,11,22,0,2025-11-22 00:00:00,0.0,0.0,12.95,3.07,69.99,0.0,0.0
2025,11,22,1,2025-11-22 01:00:00,0.0,0.0,11.24,3.21,72.07,1.23,0.0
2025,11,22,2,2025-11-22 02:00:00,0.0,0.0,12.04,4.0,72.45,0.0,0.0
2025,11,22,3,2025-11-22 03:00:00,0.0,0.0,11.27,4.62,71.93,0.0,0.0
2025,11,22,4,2025-11-22 04:00:00,0.0,0.0,10.89,5.34,76.25,16.96,0.0
2025,11,22,5,2025-11-22 05:00:00,0.0,0.0,12.12,5.29,68.77,19.29,0.0
2025,11,22,6,2025-11-22 06:00:00,0.0,0.0,13.08,4.45,71.45,0.0,0.0
2025,11,22,7,2025-11-22 07:00:00,106.12,89.25,13.74,4.62,68.09,21.19,47.38
2025,11,22,8,2025-11-22 08:00:00,323.0,319.17,16.31,4.3,66.76,1.58,155.67
2025,11,22,9,2025-11-22 09:00:00,509.23,500.79,16.92,5.68,66.67,2.21,244.6
2025,11,22,10,2025-11-22 10:00:00,652.13,628.39,17.98,4.33,63.52,4.85,310.17
2025,11,22,11,2025-11-22 11:00:00,741.97,646.25,19.25,3.9,61.07,17.2,313.01
2025,11,22,12,2025-11-22 12:00:00,772.61,700.1,19.94,3.24,61.52,12.51,342.21
2025,11,22,13,2025-11-22 13:00:00,741.97,605.08,22.16,2.03,55.62,24.6,294.67
2025,11,22,14,2025-11-22 14:00:00,652.13,581.3,20.36,3.7,59.0,14.48,283.47
2025,11,22,15,2025-11-22 15:00:00,509.23,509.23,20.92,1.65,58.52,0.0,248.29
2025,11,22,16,2025-11-22 16:00:00,323.0,268.88,20.18,1.04,60.63,22.34,132.48
2025,11,22,17,2025-11-22 17:00:00,106.12,104.45,21.59,1.64,66.72,2.1,50.0
2025,11,22,18,2025-11-22 18:00:00,0.0,0.0,20.45,2.5,57.46,24.98,0.0
2025,11,22,19,2025-11-22 19:00:00,0.0,0.0,19.59,2.56,58.33,0.0,0.0
2025,11,22,20,2025-11-22 20:00:00,0.0,0.0,18.37,2.24,60.96,0.0,0.0
2025,11,22,21,2025-11-22 21:00:00,0.0,0.0,16.74,2.74,65.8,0.0,0.0
2025,11,22,22,2025-11-22 22:00:00,0.0,0.0,15.87,3.18,73.18,14.51,0.0
2025,11,22,23,2025-11-22 23:00:00,0.0,0.0,14.04,3.59,68.16,2.51,0.0
2025,11,23,0,2025-11-23 00:00:00,0.0,0.0,12.4,2.27,73.99,9.89,0.0
2025,11,23,1,2025-11-23 01:00:00,0.0,0.0,12.23,3.71,71.62,12.7,0.0
2025,11,23,2,2025-11-23 02:00:00,0.0,0.0,11.38,5.84,68.32,22.06,0.0
2025,11,23,3,2025-11-23 03:00:00,0.0,0.0,11.26,4.35,71.57,0.32,0.0
2025,11,23,4,2025-11-23 04:00:00,0.0,0.0,11.89,5.95,68.18,16.82,0.0
2025,11,23,5,2025-11-23 05:00:00,0.0,0.0,11.44,4.8,71.66,5.27,0.0
2025,11,23,6,2025-11-23 06:00:00,0.0,0.0,11.28,4.08,69.1,1.56,0.0
2025,11,23,7,2025-11-23 07:00:00,104.76,91.98,14.21,5.77,70.27,16.27,49.46
2025,11,23,8,2025-11-23 08:00:00,321.44,321.44,14.95,4.54,67.75,0.0,153.34
2025,11,23,9,2025-11-23 09:00:00,507.51,507.51,15.87,3.89,68.6,0.0,252.83
2025,11,23,10,2025-11-23 10:00:00,650.28,650.28,19.27,4.48,61.66,0.0,316.8
2025,11,23,11,2025-11-23 11:00:00,740.03,637.43,18.35,4.17,59.78,18.49,319.51
2025,11,23,12,2025-11-23 12:00:00,770.64,638.13,20.33,4.4,61.85,22.93,313.79
2025,11,23,13,2025-11-23 13:00:00,740.03,727.21,20.45,2.9,60.52,2.31,358.53
2025,11,23,14,2025-11-23 14:00:00,650.28,647.99,22.16,1.58,65.1,0.47,315.48
2025,11,23,15,2025-11-23 15:00:00,507.51,417.6,21.17,3.64,58.62,23.62,203.75
2025,11,23,16,2025-11-23 16:00:00,321.44,286.13,19.46,1.74,59.18,14.65,137.3
2025,11,23,17,2025-11-23 17:00:00,104.76,97.14,20.49,3.11,58.66,9.7,49.89
2025,11,23,18,2025-11-23 18:00:00,0.0,0.0,19.24,2.48,56.46,4.62,0.0
2025,11,23,19,2025-11-23 19:00:00,0.0,0.0,18.4,2.34,63.77,0.0,0.0
2025,11,23,20,2025-11-23 20:00:00,0.0,0.0,17.94,1.52,61.25,0.0,0.0
2025,11,23,21,2025-11-23 21:00:00,0.0,0.0,15.61,3.31,68.21,20.57,0.0
2025,11,23,22,2025-11-23 22:00:00,0.0,0.0,14.83,2.34,63.7,15.71,0.0
2025,11,23,23,2025-11-23 23:00:00,0.0,0.0,13.38,1.79,70.72,0.09,0.0
2025,11,24,0,2025-11-24 00:00:00,0.0,0.0,12.11,4.11,69.92,0.0,0.0
2025,11,24,1,2025-11-24 01:00:00,0.0,0.0,12.42,4.54,68.72,0.0,0.0
2025,11,24,2,2025-11-24 02:00:00,0.0,0.0,10.46,3.4,70.79,0.0,0.0
2025,11,24,3,2025-11-24 03:00:00,0.0,0.0,11.57,3.47,72.17,0.17,0.0
2025,11,24,4,2025-11-24 04:00:00,0.0,0.0,12.57,5.21,70.2,9.08,0.0
2025,11,24,5,2025-11-24 05:00:00,0.0,0.0,11.09,4.7,72.73,17.47,0.0
2025,11,24,6,2025-11-24 06:00:00,0.0,0.0,12.55,3.71,65.02,20.81,0.0
2025,11,24,7,2025-11-24 07:00:00,103.44,86.02,14.18,4.74,68.73,22.46,43.66
2025,11,24,8,2025-11-24 08:00:00,319.93,319.93,15.79,4.85,67.92,0.0,155.14
2025,11,24,9,2025-11-24 09:00:00,505.83,497.57,16.56,5.24,67.87,2.18,248.34
2025,11,24,10,2025-11-24 10:00:00,648.48,615.03,16.9,5.37,62.34,6.88,312.13
2025,11,24,11,2025-11-24 11:00:00,738.15,738.15,17.86,4.02,68.18,0.0,369.17
2025,11,24,12,2025-11-24 12:00:00,768.74,643.47,20.7,5.68,60.9,21.73,317.56
2025,11,24,13,2025-11-24 13:00:00,738.15,727.71,21.22,2.86,59.34,1.89,353.54
2025,11,24,14,2025-11-24 14:00:00,648.48,560.43,19.85,3.67,60.99,18.1,265.4
2025,11,24,15,2025-11-24 15:00:00,505.83,468.76,21.04,3.4,62.57,9.77,230.29
2025,11,24,16,2025-11-24 16:00:00,319.93,275.35,20.57,3.21,55.4,18.58,135.31
2025,11,24,17,2025-11-24 17:00:00,103.44,90.48,20.9,3.29,59.94,16.71,43.4
2025,11,24,18,2025-11-24 18:00:00,0.0,0.0,18.76,3.23,60.7,17.69,0.0
2025,11,24,19,2025-11-24 19:00:00,0.0,0.0,18.56,0.5,61.6,18.31,0.0
2025,11,24,20,2025-11-24 20:00:00,0.0,0.0,17.12,1.85,66.15,0.0,0.0
2025,11,24,21,2025-11-24 21:00:00,0.0,0.0,15.81,1.73,69.35,19.17,0.0
2025,11,24,22,2025-11-24 22:00:00,0.0,0.0,15.55,2.03,68.42,23.54,0.0
2025,11,24,23,2025-11-24 23:00:00,0.0,0.0,12.43,2.35,65.22,16.36,0.0
2025,11,25,0,2025-11-25 00:00:00,0.0,0.0,12.84,4.15,70.09,0.0,0.0
2025,11,25,1,2025-11-25 01:00:00,0.0,0.0,11.14,3.99,71.93,18.42,0.0
2025,11,25,2,2025-11-25 02:00:00,0.0,0.0,10.98,4.39,70.83,22.47,0.0
2025,11,25,3,2025-11-25 03:00:00,0.0,0.0,11.18,4.33,71.15,21.79,0.0
2025,11,25,4,2025-11-25 04:00:00,0.0,0.0,12.22,5.24,71.82,23.09,0.0
2025,11,25,5,2025-11-25 05:00:00,0.0,0.0,11.46,6.03,67.06,0.0,0.0
2025,11,25,6,2025-11-25 06:00:00,0.0,0.0,12.51,5.44,66.46,0.0,0.0
2025,11,25,7,2025-11-25 07:00:00,102.17,85.28,15.27,4.85,65.69,22.04,46.48
2025,11,25,8,2025-11-25 08:00:00,318.47,318.47,15.25,4.84,65.23,0.0,153.66
2025,11,25,9,2025-11-25 09:00:00,504.21,492.53,17.05,5.01,62.96,3.09,248.53
2025,11,25,10,2025-11-25 10:00:00,646.74,641.16,17.62,4.34,58.8,1.15,321.29
2025,11,25,11,2025-11-25 11:00:00,736.33,614.5,19.47,3.9,63.54,22.06,294.13
2025,11,25,12,2025-11-25 12:00:00,766.89,674.86,19.2,4.43,64.27,16.0,327.05
2025,11,25,13,2025-11-25 13:00:00,736.33,621.56,19.01,3.44,57.34,20.78,307.86
2025,11,25,14,2025-11-25 14:00:00,646.74,638.51,21.16,2.43,58.67,1.69,310.49
2025,11,25,15,2025-11-25 15:00:00,504.21,468.15,20.33,4.1,55.2,9.54,228.3
2025,11,25,16,2025-11-25 16:00:00,318.47,318.47,20.97,2.57,56.84,0.0,154.28
2025,11,25,17,2025-11-25 17:00:00,102.17,85.56,19.58,1.9,62.48,21.68,39.65
2025,11,25,18,2025-11-25 18:00:00,0.0,0.0,19.29,1.81,59.89,0.0,0.0
2025,11,25,19,2025-11-25 19:00:00,0.0,0.0,18.18,1.52,56.47,16.25,0.0
2025,11,25,20,2025-11-25 20:00:00,0.0,0.0,17.26,2.4,66.32,0.0,0.0
2025,11,25,21,2025-11-25 21:00:00,0.0,0.0,15.09,3.98,66.74,0.0,0.0
2025,11,25,22,2025-11-25 22:00:00,0.0,0.0,14.8,1.73,61.92,16.43,0.0
2025,11,25,23,2025-11-25 23:00:00,0.0,0.0,14.36,3.9,73.0,14.6,0.0
2025,11,26,0,2025-11-26 00:00:00,0.0,0.0,12.19,2.27,68.94,5.38,0.0
2025,11,26,1,2025-11-26 01:00:00,0.0,0.0,10.93,4.53,68.68,0.0,0.0
2025,11,26,2,2025-11-26 02:00:00,0.0,0.0,11.2,3.02,66.47,20.78,0.0
2025,11,26,3,2025-11-26 03:00:00,0.0,0.0,11.05,5.33,67.4,0.0,0.0
2025,11,26,4,2025-11-26 04:00:00,0.0,0.0,10.61,5.93,73.81,0.0,0.0
2025,11,26,5,2025-11-26 05:00:00,0.0,0.0,11.39,5.03,67.72,10.72,0.0
2025,11,26,6,2025-11-26 06:00:00,0.0,0.0,11.93,5.71,69.36,0.0,0.0
2025,11,26,7,2025-11-26 07:00:00,100.94,99.69,14.29,3.96,63.56,1.65,52.9
2025,11,26,8,2025-11-26 08:00:00,317.06,317.06,15.13,5.04,66.85,0.0,154.15
2025,11,26,9,2025-11-26 09:00:00,502.64,431.26,14.61,4.24,63.79,18.94,215.78
2025,11,26,10,2025-11-26 10:00:00,645.05,645.05,16.79,4.55,61.24,0.0,317.11
2025,11,26,11,2025-11-26 11:00:00,734.57,620.89,18.25,4.06,61.6,20.63,312.29
2025,11,26,12,2025-11-26 12:00:00,765.1,693.19,20.28,3.34,61.55,12.53,338.23
2025,11,26,13,2025-11-26 13:00:00,734.57,734.57,21.13,3.77,59.76,0.0,354.96
2025,11,26,14,2025-11-26 14:00:00,645.05,642.01,21.09,3.57,58.81,0.63,314.96
2025,11,26,15,2025-11-26 15:00:00,502.64,502.64,21.44,3.44,61.22,0.0,251.05
2025,11,26,16,2025-11-26 16:00:00,317.06,283.82,20.16,3.77,58.49,13.98,139.78
2025,11,26,17,2025-11-26 17:00:00,100.94,100.94,21.07,1.73,56.76,0.0,47.35
2025,11,26,18,2025-11-26 18:00:00,0.0,0.0,19.34,1.6,57.81,18.33,0.0
2025,11,26,19,2025-11-26 19:00:00,0.0,0.0,18.87,1.25,63.97,0.0,0.0
2025,11,26,20,2025-11-26 20:00:00,0.0,0.0,18.04,2.94,60.41,4.81,0.0
2025,11,26,21,2025-11-26 21:00:00,0.0,0.0,15.49,2.6,65.22,0.0,0.0
2025,11,26,22,2025-11-26 22:00:00,0.0,0.0,14.12,2.82,70.21,0.0,0.0
2025,11,26,23,2025-11-26 23:00:00,0.0,0.0,13.55,3.68,69.4,0.0,0.0
